Date,Open,High,Low,Close,Adj Close,Volume
2023-01-18,6003.950195,6049.000000,5985.000000,5998.649902,5947.483887,796281
2023-01-19,5983.000000,6029.649902,5960.649902,6012.450195,5961.166504,548142
2023-01-20,6012.500000,6019.750000,5837.200195,5860.399902,5810.413086,833090
2023-01-23,5881.000000,5935.000000,5841.000000,5863.000000,5812.990723,856064
2023-01-24,5892.350098,5921.000000,5842.649902,5855.049805,5805.107910,608145
2023-01-25,5850.049805,5855.049805,5777.000000,5795.899902,5746.462891,827837
2023-01-27,5815.000000,5861.549805,5680.000000,5760.700195,5711.563477,1621352
2023-01-30,5770.049805,6066.200195,5770.049805,6021.799805,5970.436035,2448160
2023-01-31,6050.000000,6050.000000,5874.000000,5886.399902,5836.190918,1996788
2023-02-01,5944.000000,5980.399902,5708.899902,5817.200195,5767.581543,2634866
2023-02-02,5819.000000,5819.000000,5645.000000,5717.649902,5668.880371,2025044
2023-02-03,5770.000000,6030.000000,5747.049805,6014.250000,5962.950684,1486892
2023-02-06,6000.000000,6124.000000,5955.600098,6104.200195,6052.133789,1073820
2023-02-07,6122.950195,6182.000000,6100.000000,6160.549805,6108.002441,1472193
2023-02-08,6165.000000,6377.000000,6162.799805,6351.649902,6297.472656,1903208
2023-02-09,6374.899902,6487.799805,6335.250000,6455.000000,6399.941406,1838154
2023-02-10,6453.950195,6527.600098,6420.000000,6435.500000,6380.607422,1291282
2023-02-13,6434.950195,6473.149902,6297.049805,6345.500000,6291.375488,736557
2023-02-14,6353.799805,6472.350098,6310.000000,6458.700195,6403.609863,1034090
2023-02-15,6450.000000,6496.000000,6397.299805,6489.950195,6434.593262,618979
2023-02-16,6505.000000,6524.750000,6420.000000,6437.299805,6382.392090,529048
2023-02-17,6410.000000,6475.799805,6367.500000,6416.700195,6361.967773,616044
2023-02-20,6425.000000,6443.549805,6343.000000,6367.399902,6313.088379,465732
2023-02-21,6395.000000,6408.250000,6352.000000,6379.250000,6324.837402,448509
2023-02-22,6331.000000,6360.000000,6185.000000,6198.649902,6145.777832,934700
2023-02-23,6214.000000,6262.450195,6122.649902,6202.350098,6149.446777,809768
2023-02-24,6253.750000,6286.000000,6200.000000,6236.250000,6183.057129,607761
2023-02-27,6215.000000,6241.000000,6135.000000,6194.500000,6141.663086,595004
2023-02-28,6220.000000,6246.600098,6090.000000,6112.100098,6059.965820,977852
2023-03-01,6100.100098,6203.950195,6100.100098,6154.850098,6102.351563,544804
2023-03-02,6165.200195,6209.600098,6070.049805,6083.000000,6031.114258,582298
2023-03-03,6121.799805,6141.000000,6073.000000,6100.049805,6048.018555,712037
2023-03-06,6140.000000,6183.000000,6120.049805,6134.850098,6082.521973,608477
2023-03-08,6129.000000,6129.000000,5985.000000,5996.850098,5945.699219,1342795
2023-03-09,6000.000000,6040.000000,5890.100098,5901.299805,5850.963867,940858
2023-03-10,5865.000000,5887.399902,5781.000000,5874.149902,5824.045410,770861
2023-03-13,5869.000000,5947.500000,5811.000000,5833.549805,5783.791992,793356
2023-03-14,5840.000000,5850.000000,5716.149902,5731.549805,5682.661621,1372565
2023-03-15,5800.000000,5820.000000,5701.000000,5718.750000,5669.970703,679473
2023-03-16,5729.700195,5755.000000,5665.000000,5715.100098,5666.352051,884963
2023-03-17,5740.049805,5816.750000,5688.100098,5732.350098,5683.455078,1047151
2023-03-20,5739.000000,5740.450195,5485.700195,5550.799805,5503.453613,1712756
2023-03-21,5601.799805,5715.000000,5586.149902,5710.100098,5661.395020,1130114
2023-03-22,5749.799805,5857.000000,5735.000000,5834.200195,5784.436523,1242534
2023-03-23,5809.500000,5900.000000,5772.500000,5833.049805,5783.295898,1054419
2023-03-24,5803.899902,5829.750000,5627.200195,5649.250000,5601.063965,1278042
2023-03-27,5698.000000,5725.000000,5584.549805,5593.049805,5545.343262,1118743
2023-03-28,5621.049805,5624.399902,5522.700195,5534.450195,5487.243652,948136
2023-03-29,5562.149902,5646.000000,5555.000000,5625.200195,5577.219238,1109612
2023-03-31,5694.000000,5694.000000,5586.200195,5616.750000,5568.840820,1267828
2023-04-03,5655.000000,5734.000000,5632.200195,5715.049805,5666.302734,745386
2023-04-05,5832.000000,5947.049805,5743.149902,5761.299805,5712.158203,2433329
2023-04-06,5761.000000,5959.000000,5705.549805,5932.200195,5881.600586,1740502
2023-04-10,5944.950195,5969.899902,5811.000000,5828.799805,5779.082031,928257
2023-04-11,5858.000000,5880.000000,5811.149902,5837.750000,5787.956055,811620
2023-04-12,5837.000000,5876.750000,5786.000000,5856.950195,5806.992676,1023069
2023-04-13,5856.950195,5937.000000,5850.399902,5904.450195,5854.087402,833006
2023-04-17,5998.000000,5998.000000,5900.000000,5961.450195,5910.601074,672857
2023-04-18,5975.000000,5994.000000,5870.250000,5915.649902,5865.191406,640889
2023-04-19,5915.649902,5960.000000,5880.000000,5947.750000,5897.018066,554928
2023-04-20,5960.000000,5965.950195,5886.149902,5912.700195,5862.267090,436731
2023-04-21,5913.000000,5945.000000,5828.000000,5937.899902,5887.251465,643101
2023-04-24,5940.000000,5964.700195,5877.000000,5933.750000,5883.137695,544892
2023-04-25,5959.899902,6092.700195,5928.700195,6075.250000,6023.430176,1494475
2023-04-26,6100.000000,6119.799805,6013.299805,6055.950195,6004.295410,974007
2023-04-27,6075.000000,6254.450195,6066.000000,6200.049805,6147.166016,2827136
2023-04-28,6243.899902,6296.000000,6111.000000,6280.100098,6226.533203,1489668
2023-05-02,6330.000000,6334.649902,6224.799805,6249.149902,6195.847168,991254
2023-05-03,6238.049805,6255.000000,6155.950195,6180.250000,6127.534668,668251
2023-05-04,6197.000000,6399.000000,6182.149902,6390.250000,6335.743652,1245141
2023-05-05,6379.950195,6448.000000,6331.649902,6389.850098,6335.346680,1160040
2023-05-08,6394.450195,6695.100098,6388.000000,6657.950195,6601.160645,2224735
2023-05-09,6650.000000,6739.850098,6542.000000,6552.250000,6496.361816,2130770
2023-05-10,6590.950195,6665.000000,6525.000000,6631.500000,6574.935547,835321
2023-05-11,6659.000000,6680.000000,6625.000000,6663.450195,6606.613281,567494
2023-05-12,6650.000000,6733.649902,6604.700195,6714.399902,6657.128906,912078
2023-05-15,6714.399902,6750.000000,6685.799805,6712.299805,6655.046387,739076
2023-05-16,6720.000000,6849.000000,6700.000000,6784.600098,6726.729980,1265133
2023-05-17,6785.000000,6810.450195,6662.000000,6705.049805,6647.857910,740785
2023-05-18,6759.799805,6830.649902,6745.149902,6789.399902,6731.488770,1106718
2023-05-19,6800.000000,6820.000000,6712.000000,6784.200195,6726.333496,592834
2023-05-22,6784.200195,6818.000000,6761.899902,6793.049805,6735.107422,419792
2023-05-23,6810.049805,6873.950195,6757.100098,6780.549805,6722.713867,790196
2023-05-24,6769.000000,6848.549805,6729.750000,6785.950195,6728.068359,553936
2023-05-25,6778.000000,6848.000000,6746.100098,6841.149902,6782.797363,530260
2023-05-26,6846.600098,6920.000000,6841.200195,6904.500000,6845.607422,694073
2023-05-29,6940.200195,6971.899902,6901.799805,6932.049805,6872.921875,640728
2023-05-30,6948.000000,7018.750000,6930.049805,7005.799805,6946.042969,881923
2023-05-31,7004.899902,7026.000000,6927.299805,6989.850098,6930.229004,2147627
2023-06-01,7024.000000,7057.299805,6951.100098,7040.500000,6980.447266,590026
2023-06-02,7075.750000,7100.000000,7005.000000,7023.899902,6963.988281,664209
2023-06-05,7070.000000,7091.600098,7013.049805,7043.200195,6983.124512,577162
2023-06-06,7025.000000,7132.000000,7025.000000,7113.950195,7053.270508,690586
2023-06-07,7120.000000,7141.000000,7062.000000,7079.950195,7019.561035,534483
2023-06-08,7080.000000,7111.000000,6995.149902,7010.100098,6950.306152,455360
2023-06-09,7012.750000,7082.500000,7012.049805,7037.149902,6977.125488,447361
2023-06-12,7050.149902,7110.000000,7041.600098,7097.700195,7037.159180,513255
2023-06-13,7100.000000,7200.000000,7100.000000,7166.750000,7105.620117,800134
2023-06-14,7182.000000,7182.000000,7082.049805,7096.850098,7036.316406,401520
2023-06-15,7095.000000,7141.700195,7056.000000,7126.600098,7065.812988,437018
2023-06-16,7170.000000,7218.600098,7131.000000,7203.200195,7141.759277,1414858
2023-06-19,7211.950195,7398.850098,7202.250000,7386.200195,7323.198730,1184590
2023-06-20,7376.149902,7376.149902,7201.000000,7248.799805,7186.970215,863826
2023-06-21,7275.000000,7285.899902,7177.000000,7206.149902,7144.684082,546804
2023-06-22,7200.100098,7204.149902,7020.000000,7030.000000,6970.036621,827194
2023-06-23,7020.950195,7055.000000,6956.100098,6989.649902,6930.030762,815226
2023-06-26,6990.000000,7035.000000,6945.000000,6998.700195,6939.003906,563539
2023-06-27,7030.000000,7030.000000,6954.000000,7019.250000,6959.378418,709789
2023-06-28,7019.250000,7019.250000,7019.250000,7019.250000,6959.378418,0
2023-06-30,7100.000000,7195.000000,7091.200195,7160.600098,7160.600098,887908
2023-07-03,7160.600098,7355.000000,7160.000000,7333.000000,7333.000000,1209227
2023-07-04,7650.000000,7920.000000,7612.649902,7860.450195,7860.450195,4162208
2023-07-05,7879.950195,7999.899902,7780.000000,7838.750000,7838.750000,1978666
2023-07-06,7776.000000,7824.000000,7735.000000,7766.250000,7766.250000,1045984
2023-07-07,7720.000000,7748.899902,7605.600098,7622.350098,7622.350098,1094915
2023-07-10,7622.350098,7629.950195,7432.299805,7533.250000,7533.250000,1451518
2023-07-11,7567.000000,7680.000000,7381.000000,7444.000000,7444.000000,1675043
2023-07-12,7469.899902,7508.000000,7398.149902,7431.950195,7431.950195,1131755
2023-07-13,7469.950195,7522.899902,7416.000000,7474.600098,7474.600098,747052
2023-07-14,7474.000000,7518.899902,7399.899902,7482.350098,7482.350098,726600
2023-07-17,7520.000000,7542.000000,7442.000000,7510.950195,7510.950195,506744
2023-07-18,7520.000000,7555.000000,7373.100098,7420.000000,7420.000000,1309709
2023-07-19,7441.950195,7599.000000,7430.000000,7584.700195,7584.700195,975943
2023-07-20,7551.000000,7637.149902,7502.000000,7596.600098,7596.600098,649436
2023-07-21,7596.600098,7657.700195,7533.100098,7581.750000,7581.750000,673394
2023-07-24,7581.649902,7644.799805,7560.350098,7581.600098,7581.600098,584342
2023-07-25,7649.399902,7649.399902,7541.049805,7606.450195,7606.450195,850869
2023-07-26,7635.000000,7734.000000,7331.000000,7433.149902,7433.149902,2228866
2023-07-27,7577.899902,7577.899902,7267.700195,7284.100098,7284.100098,2147172
2023-07-28,7319.000000,7394.600098,7210.000000,7381.600098,7381.600098,1007050
2023-07-31,7345.000000,7369.899902,7281.049805,7300.299805,7300.299805,749315
2023-08-01,7300.299805,7330.000000,7244.000000,7269.700195,7269.700195,752765
2023-08-02,7290.000000,7290.000000,7145.000000,7203.450195,7203.450195,898536
2023-08-03,7175.000000,7224.299805,7018.049805,7108.350098,7108.350098,1081898
2023-08-04,7139.000000,7205.000000,7071.299805,7148.700195,7148.700195,731349
2023-08-07,7162.000000,7182.750000,7071.600098,7122.149902,7122.149902,718409
2023-08-08,7135.000000,7205.000000,7085.149902,7173.600098,7173.600098,807362
2023-08-09,7200.000000,7214.000000,7090.000000,7125.350098,7125.350098,511572
2023-08-10,7100.049805,7174.000000,7092.000000,7143.850098,7143.850098,616130
2023-08-11,7143.850098,7159.000000,7031.049805,7060.600098,7060.600098,630396
2023-08-14,7040.000000,7058.899902,6940.549805,7018.049805,7018.049805,693785
2023-08-16,6994.000000,6994.000000,6920.000000,6981.500000,6981.500000,598795
2023-08-17,7020.000000,7020.000000,6903.000000,6923.250000,6923.250000,710118
2023-08-18,6893.500000,6915.799805,6845.000000,6862.100098,6862.100098,745533
2023-08-21,6801.000000,7063.000000,6801.000000,7048.200195,7048.200195,1230831
2023-08-22,7051.049805,7153.500000,7050.000000,7069.950195,7069.950195,1248780
2023-08-23,7100.000000,7149.000000,7003.000000,7116.450195,7116.450195,803248
2023-08-24,7150.000000,7185.950195,7121.000000,7137.450195,7137.450195,910360
2023-08-25,7115.000000,7278.100098,7101.000000,7211.500000,7211.500000,1303276
2023-08-28,7224.950195,7261.000000,7138.100098,7235.600098,7235.600098,703626
2023-08-29,7250.000000,7310.950195,7236.000000,7293.350098,7293.350098,1418305
2023-08-30,7326.000000,7330.899902,7258.000000,7268.100098,7268.100098,460268
2023-08-31,7280.000000,7285.000000,7135.000000,7163.000000,7163.000000,1412980
2023-09-01,7168.549805,7329.399902,7155.000000,7320.600098,7320.600098,676076
2023-09-04,7370.000000,7370.000000,7258.399902,7270.250000,7270.250000,581363
2023-09-05,7283.000000,7358.450195,7280.000000,7345.100098,7345.100098,1221353
2023-09-06,7315.299805,7397.000000,7290.700195,7387.799805,7387.799805,605157
2023-09-07,7380.000000,7387.799805,7303.700195,7363.200195,7363.200195,549622
2023-09-08,7390.000000,7449.950195,7370.000000,7410.649902,7410.649902,624642
2023-09-11,7425.000000,7444.000000,7362.000000,7391.649902,7391.649902,406849
2023-09-12,7421.000000,7459.000000,7305.500000,7431.299805,7431.299805,963517
2023-09-13,7429.299805,7508.250000,7380.649902,7475.899902,7475.899902,579846
2023-09-14,7475.899902,7511.700195,7427.049805,7494.299805,7494.299805,650372
2023-09-15,7499.000000,7565.149902,7455.549805,7492.200195,7492.200195,787494
2023-09-18,7488.899902,7560.000000,7465.000000,7548.649902,7548.649902,706618
2023-09-20,7488.649902,7647.000000,7483.000000,7539.000000,7539.000000,844190
2023-09-21,7530.000000,7583.649902,7425.000000,7484.200195,7484.200195,675725
2023-09-22,7493.950195,7577.000000,7453.600098,7471.350098,7471.350098,526304
2023-09-25,7575.000000,7849.899902,7510.000000,7819.850098,7819.850098,2347533
2023-09-26,7819.899902,7899.950195,7775.000000,7870.649902,7870.649902,1246820
2023-09-27,7855.000000,7855.000000,7742.750000,7837.549805,7837.549805,744110
2023-09-28,7804.750000,7829.000000,7718.049805,7739.000000,7739.000000,777505
2023-09-29,7739.000000,7848.000000,7725.000000,7810.750000,7810.750000,573005
2023-10-03,7780.799805,7975.500000,7755.000000,7967.600098,7967.600098,944555
2023-10-04,8025.000000,8043.000000,7820.000000,7854.049805,7854.049805,1176384
2023-10-05,7914.850098,7914.850098,7826.899902,7850.899902,7850.899902,795061
2023-10-06,7850.000000,8192.000000,7845.000000,8168.549805,8168.549805,2145034
2023-10-09,8102.049805,8135.000000,8018.000000,8027.700195,8027.700195,747800
2023-10-10,8055.000000,8135.000000,8021.000000,8083.600098,8083.600098,965024
2023-10-11,8139.799805,8173.000000,8095.450195,8101.950195,8101.950195,712372
2023-10-12,8125.000000,8127.000000,8003.000000,8014.299805,8014.299805,764092
2023-10-13,7999.549805,8082.899902,7956.049805,8051.649902,8051.649902,662282
2023-10-16,8044.299805,8069.000000,7982.649902,8036.000000,8036.000000,438246
2023-10-17,8080.000000,8159.000000,8057.549805,8093.000000,8093.000000,838283
2023-10-18,8050.000000,8084.600098,7850.000000,7866.549805,7866.549805,1544642
2023-10-19,7843.299805,7923.000000,7731.000000,7841.549805,7841.549805,1061453
2023-10-20,7810.000000,7832.350098,7722.500000,7769.200195,7769.200195,771153
2023-10-23,7800.000000,7884.899902,7761.350098,7798.899902,7798.899902,882230
2023-10-25,7798.899902,7856.950195,7676.000000,7694.450195,7694.450195,708774
2023-10-26,7625.100098,7656.000000,7401.200195,7421.799805,7421.799805,1324630
2023-10-27,7509.950195,7549.000000,7416.600098,7507.200195,7507.200195,911944
2023-10-30,7505.799805,7526.850098,7352.500000,7503.049805,7503.049805,799276
2023-10-31,7569.799805,7579.700195,7460.500000,7492.649902,7492.649902,749410
2023-11-01,7520.000000,7549.000000,7457.649902,7471.899902,7471.899902,462778
2023-11-02,7530.000000,7615.000000,7411.200195,7449.100098,7449.100098,855030
2023-11-03,7528.000000,7537.950195,7372.450195,7411.500000,7411.500000,1138755
2023-11-06,7456.000000,7571.950195,7442.600098,7562.049805,7562.049805,634043
2023-11-07,7640.000000,7640.000000,7446.000000,7495.600098,7495.600098,1563007
2023-11-08,7527.000000,7536.000000,7406.649902,7459.950195,7459.950195,916717
2023-11-09,7485.000000,7485.000000,7366.700195,7386.700195,7386.700195,771791
2023-11-10,7370.000000,7454.000000,7346.450195,7444.799805,7444.799805,496261
2023-11-13,7447.799805,7450.000000,7319.000000,7360.850098,7360.850098,732240
2023-11-15,7439.399902,7476.200195,7119.149902,7224.299805,7224.299805,1923440
2023-11-16,6944.549805,7380.700195,6931.250000,7362.450195,7362.450195,4557043
2023-11-17,7140.500000,7260.000000,7108.049805,7221.000000,7221.000000,2080034
2023-11-20,7151.000000,7239.000000,7050.100098,7068.600098,7068.600098,1902940
2023-11-21,7085.000000,7128.850098,7030.000000,7103.149902,7103.149902,1666225
2023-11-22,7086.450195,7177.850098,7065.500000,7128.350098,7128.350098,1041404
